timestamp,usdjpy
1971-11-26T00:00:00Z,327.6000000000
1971-11-29T00:00:00Z,327.0600000000
1971-11-30T00:00:00Z,327.4400000000
1971-12-01T00:00:00Z,327.6000000000
1971-12-02T00:00:00Z,326.0000000000
1971-12-03T00:00:00Z,325.1000000000
1971-12-06T00:00:00Z,326.5300000000
1971-12-07T00:00:00Z,323.6200000000
1971-12-08T00:00:00Z,323.5000000000
1971-12-09T00:00:00Z,323.5200000000
1971-12-10T00:00:00Z,323.1000000000
1971-12-13T00:00:00Z,322.7900000000
1971-12-14T00:00:00Z,322.5800000000
1971-12-15T00:00:00Z,321.5400000000
1971-12-16T00:00:00Z,320.0000000000
1971-12-17T00:00:00Z,320.3600000000
1971-12-21T00:00:00Z,314.9800000000
1971-12-22T00:00:00Z,314.9600000000
1971-12-23T00:00:00Z,315.0100000000
1971-12-24T00:00:00Z,315.2100000000
1971-12-27T00:00:00Z,314.9600000000
1971-12-28T00:00:00Z,315.0100000000
1971-12-29T00:00:00Z,315.2100000000
1971-12-30T00:00:00Z,315.0100000000
1971-12-31T00:00:00Z,315.0100000000
1972-01-03T00:00:00Z,314.8600000000
1972-01-04T00:00:00Z,314.9600000000
1972-01-05T00:00:00Z,314.8600000000
1972-01-06T00:00:00Z,312.0100000000
1972-01-07T00:00:00Z,312.5000000000
1972-01-10T00:00:00Z,312.9900000000
1972-01-11T00:00:00Z,314.4700000000
1972-01-12T00:00:00Z,313.4800000000
1972-01-13T00:00:00Z,313.9700000000
1972-01-14T00:00:00Z,312.9900000000
1972-01-17T00:00:00Z,313.3800000000
1972-01-18T00:00:00Z,312.8900000000
1972-01-19T00:00:00Z,312.7900000000
1972-01-20T00:00:00Z,312.0100000000
1972-01-21T00:00:00Z,312.3000000000
1972-01-24T00:00:00Z,312.2100000000
1972-01-25T00:00:00Z,311.8200000000
1972-01-26T00:00:00Z,311.5300000000
1972-01-27T00:00:00Z,310.0800000000
1972-01-28T00:00:00Z,310.4600000000
1972-01-31T00:00:00Z,310.5600000000
1972-02-01T00:00:00Z,310.3700000000
1972-02-02T00:00:00Z,308.5500000000
1972-02-03T00:00:00Z,309.1200000000
1972-02-04T00:00:00Z,308.6400000000
1972-02-07T00:00:00Z,308.1700000000
1972-02-08T00:00:00Z,307.6900000000
1972-02-09T00:00:00Z,304.7900000000
1972-02-10T00:00:00Z,304.6900000000
1972-02-11T00:00:00Z,304.6900000000
1972-02-14T00:00:00Z,304.2300000000
1972-02-15T00:00:00Z,304.1400000000
1972-02-16T00:00:00Z,303.9500000000
1972-02-17T00:00:00Z,303.9500000000
1972-02-18T00:00:00Z,303.4900000000
1972-02-22T00:00:00Z,302.8500000000
1972-02-23T00:00:00Z,302.4800000000
1972-02-24T00:00:00Z,302.1100000000
1972-02-25T00:00:00Z,302.4800000000
1972-02-28T00:00:00Z,303.9500000000
1972-02-29T00:00:00Z,303.4000000000
1972-03-01T00:00:00Z,303.2100000000
1972-03-02T00:00:00Z,303.0300000000
1972-03-03T00:00:00Z,302.6600000000
1972-03-06T00:00:00Z,302.7500000000
1972-03-07T00:00:00Z,302.3000000000
1972-03-08T00:00:00Z,302.0200000000
1972-03-09T00:00:00Z,301.6600000000
1972-03-10T00:00:00Z,301.9300000000
1972-03-13T00:00:00Z,302.3000000000
1972-03-14T00:00:00Z,302.2100000000
1972-03-15T00:00:00Z,302.1100000000
1972-03-16T00:00:00Z,302.0200000000
1972-03-17T00:00:00Z,302.1100000000
1972-03-20T00:00:00Z,302.3000000000
1972-03-21T00:00:00Z,302.1100000000
1972-03-22T00:00:00Z,302.1100000000
1972-03-23T00:00:00Z,301.9300000000
1972-03-24T00:00:00Z,302.3000000000
1972-03-27T00:00:00Z,302.5700000000
1972-03-28T00:00:00Z,302.8500000000
1972-03-29T00:00:00Z,303.7700000000
1972-03-30T00:00:00Z,303.7700000000
1972-03-31T00:00:00Z,304.3200000000
1972-04-03T00:00:00Z,304.1400000000
1972-04-04T00:00:00Z,304.9700000000
1972-04-05T00:00:00Z,305.1600000000
1972-04-06T00:00:00Z,304.8800000000
1972-04-07T00:00:00Z,303.2100000000
1972-04-10T00:00:00Z,302.1100000000
1972-04-11T00:00:00Z,302.3000000000
1972-04-12T00:00:00Z,302.4300000000
1972-04-13T00:00:00Z,302.5700000000
1972-04-14T00:00:00Z,302.9400000000
1972-04-17T00:00:00Z,302.5700000000
1972-04-18T00:00:00Z,302.3900000000
1972-04-19T00:00:00Z,302.9400000000
1972-04-20T00:00:00Z,303.0300000000
1972-04-21T00:00:00Z,303.2100000000
1972-04-24T00:00:00Z,305.1600000000
1972-04-25T00:00:00Z,304.3200000000
1972-04-26T00:00:00Z,303.7700000000
1972-04-27T00:00:00Z,304.2300000000
1972-04-28T00:00:00Z,304.8800000000
1972-05-01T00:00:00Z,304.4100000000
1972-05-02T00:00:00Z,304.2300000000
1972-05-03T00:00:00Z,304.3200000000
1972-05-04T00:00:00Z,304.2300000000
1972-05-05T00:00:00Z,304.3200000000
1972-05-08T00:00:00Z,305.0600000000
1972-05-09T00:00:00Z,304.9700000000
1972-05-10T00:00:00Z,303.7700000000
1972-05-11T00:00:00Z,303.5800000000
